,label,image_path,image path
2497,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/87df52fad6ed3b0c671a6fdc602eb98fa654281396ac5aeccf89913e83104f87.jpg,
2498,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/880330ae7d3ca3d4b97a4d38106889209aca72f210484a7edead6850254120a5.jpg,
2499,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/88090bd3b7afc633c82316d5f736b52d7f5ba4288b2594dc49b82c2be7dceb14.jpg,
2500,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/881f8a6218a26ad76d132eb4117979877903a6914e6f139670a7b54608ee6940.jpg,
2501,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/886badc01fcdd3d463a353d742ad44084bd15685ae8e18a1a350338ec99bb7da.jpg,
2502,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8884348fff9dd4c56633e3987e30efdc94c9e1afea5e8420e2a57bdf7047272f.jpg,
2503,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8899792796a2694feec15869c627904127b6cbb6f107275cfaa2e4dfea3c25b7.jpg,
2504,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/88aaa3287b2ae4ebd6b79dc525524c6a1d0dac7e429501a4fe652c3ba87d4480.jpg,
2505,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/88cb9b528db563431224f6049d4497cbc480914f6de508a42b810a359b0d5a2f.jpg,
2506,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/88cd36115c008ba4ff1d400c2659bb65662c55eb11c7cb500e1ce2f80c11e841.jpg,
2507,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/88d32813e5bc7ae5c478536c0340b0449c03c26f4a0787e36b70a80e27f9d4f9.jpg,
2508,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/88d33d56e532ae5d29c3dd8498e8596f1a4fdde9e5b336e7402244e35fa62fa2.jpg,
2509,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8958e83c7b88f3467733b85362d63788cbab0fe00fda3f31e046812159436687.jpg,
2510,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8968a65ee2a895e87234606d12589415f8986129ad38a6b0d944b65b6c3d8042.jpg,
2511,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/896b3d6fdaa2884033552b02ff5d6911ffd560824f599aa5e06e1bc5b40daf64.jpg,
2512,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/896bc6713e02944869d189fec7abdbf70821f14876ad2f62d0c716b1b9d17359.jpg,
2513,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/898051b21efa7841b9abee8984f9574777489247611a2b6a90d15951df2ccdbf.jpg,
2514,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/89854970fe36875cd4e84189b21dda60fda90ca24460ae4c61ab3f5cf99fefb5.jpg,
2515,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/89a42813f867c7adae50a3ba7b1a082af61e34fbc882c08ffda14c3139b3b885.jpg,
2516,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/89dda5624be27ef09d7a186ca8ac4037f09ef2fd2883bac31ee8d9e38ae6519f.jpg,
2517,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/89e856cc06bf11b78e8d578d3bf823064da9e6ccdd0c0bdc03d59645a2aff55f.jpg,
2518,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8a110b288fb5eded8c4aba2d224a8218e3da5ccbbf3a2b05f70962e8a2e41b35.jpg,
2519,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8a14c9c4944c75e57943e47ee96346776e2afa52f6b354f42cb2df90d122ae87.jpg,
2520,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8a268181ab3a7581a59813818b3252ed7049379f102a60ed6a2d90f84bd727e3.jpg,
2521,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8a2974e3ccd691af2d2fb8960cff88016528ff6f9dccf0a8694a553df31c75e2.jpg,
2522,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8a458e9701dc74e8a5d7895790d884c54cfcce69c33df1a7cb6830d162ed512a.jpg,
2523,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8a5e737d3fc9e39e190a356532f24127bc9fb39433b8567306d43efb1a6e93b4.jpg,
2524,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8a64d5af936f952cb518e65d2d785678717169bd216c29d343e55cc9161a646b.jpg,
2525,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8a7ab8a3b80fbeaf1c08b65c4fd3baa9c715b6129bed6def4f4668bb67290334.jpg,
2526,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8aa36105bb4f69d4788e6debcefe9606be8dccbbe7c30142fb13d40c18c2a019.jpg,
2527,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8ad6552e9ea57ee22354131d920351015191c3f82a30a31f7567e36aba32d9bd.jpg,
2528,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8af3390f096ae03c19b749622e1fb9188745b4663fd4a66a0834c19fd100aaef.jpg,
2529,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8b18b42c7b1132141794aa0511852f47fcd31e6e25fd322c0a87efccb7fd4860.jpg,
2530,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8b33d4a2e506a7e97516c7783d98f4385eea06f58cd41f50d01e57f10132fb8e.jpg,
2531,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8b43728a56f8e3e8e6c4d64732ee0738e59c42e9ec084fd9db6546b8ac4fb3c8.jpg,
2532,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8b4dd215bb69a41f0f81da57c3729d10118129ff29702bc4f1c79e32e2bb8d8c.jpg,
2533,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8b68912a4e0a3c7e67d0789d98d1242257c60d6a4a0f6960765f4f0c23e0f607.jpg,
2534,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8b726af16773dad00c798b5661ace56816fe19db2df4a273152e2c4ad6471f41.jpg,
2535,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8b77626d40390ff23b7221a7fdce7367f81a4aa4b0af8a937784e813c9964a50.jpg,
2536,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8b7ee817e1c0aec29d28b42fbaf2f2b1c7ef04fd792018b98cedb1bcf4479591.jpg,
2537,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8b8ad2c441ce3132d5db19c39b86da6048e666016e3413c627db2d5d89f5c6d9.jpg,
2538,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8b9f00bb7b9502384b3947e6cb7d92a285a834168a42f18a81e51c1115bc96bb.jpg,
2539,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8bae0ce00114907c2a2d547fb851c9166a4996443cd692a7abcbc5da926ad957.jpg,
2540,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8bb00ce756df0cc2e9321bcbe29bda6fcdb66aafc20d86bfd0e2268f8bcf7feb.jpg,
2541,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8bc00a6ab8dfdb63c02f41606d29502c3019c61d2624d26b03b03973f5b94e85.jpg,
2542,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8bd74f38f23a687f705711d614c5f7948e79e96f8d38f1fc7cefe80dc1487a9a.jpg,
2543,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8bfddd951a8f8906bf9e70f4714033f6501440420b32bd11882cf3fdd72ec53c.jpg,
2544,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8bff729e8306d6b079b344fdf988ce47efaa2dd358e9a30777289916825ee07e.jpg,
2545,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8c51913bb75d42c0782e86a31f943066f2d7e12937ec7794947ea1a211db66db.jpg,
2546,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8c6f171f836bf5dde1c389ba6cb390a50dfb608f9334b53f5d02fca9ae9adf24.jpg,
2547,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8c96d57b3379c476bf42dd0287c298e80a8be94d19ccbf94096e66e452b7661c.jpg,
2548,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8c9b705c93d8f5a7899a9792c74b432d834c0ca7acfbdf0259a1889110c447eb.jpg,
2549,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8ca6ee2744dc799a021e23c1e4eb6e7fc5ac794efc0331ddb1781caaccb5f75d.jpg,
2550,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8ce24becdb985bd168a3941a6bcb7a666b80a93f88ab3490128ca023e3228862.jpg,
2551,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8d11135713234274e32386cd1c494cb2244d3e815b5bce903fbdfb9ab6cd20b2.jpg,
2552,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8d21960acd2a00a0b340715a5db7f4b54ef7632fc5e3fb5ed683d264e126791d.jpg,
2553,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8d6cf44e29b635f3fe0939fdbd5a4bcefc671db692559ea346097cbaeeab9dc3.jpg,
2554,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8d7d31dbe597e175ededeb77bea40ceb0ad6b0e7dd18d62b691dfd3eda1ffcd2.jpg,
2555,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8d7f062ac42c27a3e394df1cd0fd14127a2f3976ad477316dd35bf43c96b211b.jpg,
2556,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8d99b5f1a617379037147c038266a1ec39b5a5acc97a0b03d0d6c0f6715c83d5.jpg,
2557,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8da79f4fe49e3aa5f6e01d347cad026575f1dd84b3c12e92ede93e3ad199e6a7.jpg,
2558,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8de2823f68effc96843732de2fb1720c75319fb5facd26c220f0d92af3791aab.jpg,
2559,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8de40a38357c654a76d344e2944fd90b14e982415b54d23bde0eaa6a5a4f06c2.jpg,
2560,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8e5f868d887d643d23da3f857dbaa1977cee986caeb90350c924e1b1888e3aa0.jpg,
2561,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8e718a4f210f121a5fa51b3b6b90cf16212799fa2c42eff7ab4444d2658bb450.jpg,
2562,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8ebd64a2ad9fe4a1320ae74e6edc9bfed8d958c09f694d016542c5d63d5bb1aa.jpg,
2563,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8ef66cdfa008d19779467b645778ad4a63b7be76f03ac1c8cab0171d2f687bf9.jpg,
2564,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8ef7780fa58c854be18e14fd74968e572f71a433c5f3d8bc7ef94890006a7ae6.jpg,
2565,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8efa57b43e455a5c86fccacc7f0de87ea5124430b55bdd46df3228bc511e48a6.jpg,
2566,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8f25c2551384b7d38c1f0f77d574528c3a32cb1116a1c24e81d5057717f78366.jpg,
2567,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8f3182874ed693fcfc6110bd300648a8c7caedd09eb8edfa4a4b5c142e8f31a6.jpg,
2568,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8f533875905d0461b3949ad446cea3a6b979fe4cd69006a0de6c9734362c7dda.jpg,
2569,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8f5ac55d76b050e5967597b612b658ca4488040ed59b9745a326f35ab94c0abc.jpg,
2570,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8f8a8f217ec58d1a5d9ee64ae190903b14309e9ddc7a2f9bdd88a16ac7b9712b.jpg,
2571,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8f9c64ca8394f86f432ecdad6f61686a711a1ce31c0f2eefba3fb2a903c2f8b5.jpg,
2572,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8fbf717cfbed09842b013cfa134eb67a42057334709cc2d053d302dbe7510045.jpg,
2573,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8fc25560984a7a6fe01fbff8dcadccdb3873d4949274a740a86005e589a9e5ae.jpg,
2574,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/8fe34308bd785e6bd42e65ecc5603bf12dbabeb353c1df44f06088e2d940da1e.jpg,
2575,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/900868288ce2578bc7a6c538ebf3a1a8cd61781eccb69e5b4a0cb05bbe97d92b.jpg,
2576,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/90191a2c924d5b063a39d69e46f2415b9840f5c8296a55e7437d31236d8b7c19.jpg,
2577,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/9055d8362baf475c83842dfcdb8d2e99ee43634ae2f41547b82b279a7e16ba23.jpg,
2578,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/906571a69657f6331d55151bfaab20b7266f3ad9d2c67382d87f371406367bd8.jpg,
2579,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/90736b86ef412ac9b613bd011b077bcaaf65c546c8dff624891a377f432098ac.jpg,
2580,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/907934064468fecd4e47e7872c0e3d5d68879e70f5f12e08720c2280b026fc0e.jpg,
2581,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/9081c085ddba1d40e75c56d1ffd989342cd061f9601ee6139cb5d233cfef6d8c.jpg,
2582,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/90943def4ce0b11d908a1f4f893e9f4c8b1558300db9c149f3dc2eba9067566a.jpg,
2583,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/90d223de19e4b0b9e80e0c1893597a7a58385d8e357c07493081fc5474ba9a94.jpg,
2584,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/90dd9ce59d75b9a1388c2b44ae99ad3d10cc74c263c26edc6320c10e698ac79d.jpg,
2585,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/9105954e10f6ea7e0c1866e5171044aa5a8ec21494c6c5c7d1d348322bbe97df.jpg,
2586,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/913417176e9ac233bdef8e79697f55dba5eaa55b00477d74db2134e46e7014be.jpg,
2587,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/913dccfe027981d8a944ea6e890ac167aa01ce148fc355ac4f529ce011a21fd5.jpg,
2588,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/914820adb19e20b14f58f9597cfeae81aae64e03cebd9349f00a3656590c2fe9.jpg,
2589,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/916cbb65e8ff61e2f4751e9315181fb0ecc05f163f6ff5bdf18a83547dbc56c2.jpg,
2590,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/91d68ceac2a0bdb7eeab78e52bc7ae0b8d8b43a4a11885368b7f1500a366eb6f.jpg,
2591,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/91dd5062e974c08b5c6760c3aead0e4a28b16ee77802b0de17c8c158c0bf0ec9.jpg,
2592,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/91ece1f0543b4cbe00e5688091293a2d92cb20f93b0071ba12d946f97c64dc2e.jpg,
2593,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/91ed54abd000497b0d6567a4c06df82109c00c23b543dce077d3d5746709ba3b.jpg,
2594,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/91f8ff2bc2d67c9542df0ef089841ba25a061e77ba613111ff4161204936c7f9.jpg,
2595,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/922f20e744b611aa324a849c23e671644c5c936c2e5bda5f1f5dc5d6ed94bdb8.jpg,
2596,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/923015002bcdd5052f6e66df52ee135bb1a252a6ff8bb6d2a393ff7e46246a1c.jpg,
2597,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/924ccb33a1b3c3823acf79f41aac4ed2a628b7bbfae41cbd8a265e22f9881f74.jpg,
2598,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/925c5aadcb9d33eabf2cd9027d4254888fa29578462c996d85a0e580cae21882.jpg,
2599,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/9260decfbbb0f2307cd9daacecb33cab1456f42cfb9db46b0d2ef71a3405d078.jpg,
2600,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/926500e4d1e0ebe0d2aade3fc2b381b80e5d2a302123e09fdf5dea5b324ddf98.jpg,
2601,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/926f39ab5c1f2c7e894f1a38d1d5154ee8ae92ee1c665c27629d2070e6fe9abb.jpg,
2602,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/9278663f8f1d83477afa142126ccd3699e738be405e87d421a21b291ef474b7a.jpg,
2603,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/927d7c62376f9638041f763b4ed38eab284ffaa93103d19348328f5e0326751e.jpg,
2604,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/92a6198975b790a547e858cc2417625b4619586b2cbb9da7a677f2d3b88c5ced.jpg,
2605,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/92ef5b0b5f13ab77715b0d71325b2284f2e0aa93d8bf6790483de20fdaf0daba.jpg,
2606,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/93094b4d673c42a7e905e0ccba16cc6f0cb924a196282de3069665a7a4702d42.jpg,
2607,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/933625a80caa11627e8f5ca3508e0c6c5a18e8bdbcdd5c843557d78d4332160d.jpg,
2608,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/9337ff12d375f9826b8ebb0121ab5ebd706d47a5a9cfb3998161516355059764.jpg,
2609,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/937d2295e4de4a15514eced9cb637b339b8463ca83cf74e7f490f3e583623a10.jpg,
2610,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/938499192552ad598503aed1088b0bc65ccf7b178a43d0c9c28e733ad086e6e6.jpg,
2611,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/9393e42e4a617b2f81edc9ffd8b265d26f31956f4c145f36e9967e56acff52a4.jpg,
2612,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/93a41def43c005ba21aba33a37ace75154b81ad7455a244251107a56039350a1.jpg,
2613,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/93c49668566b236752d7f0420c117e1a743192056c2d82c62bfd0be93c986526.jpg,
2614,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/93d4e3857b2db311a014776909bd693448695fcd27b739e8467d422092380608.jpg,
2615,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/9412ceea58617d1c6477cce0f18aca40f4839f9396f86dc560a498eff53441eb.jpg,
2616,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/94203e972fd97d275fb3e245c986e00bd0da8917c56608b4ec09a3f18f496321.jpg,
2617,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/9425470683cf5c0c7a2a4a896a1249ce260893d9c59df29073dc4dc1a964f82e.jpg,
2618,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/942826746dd423982ea88c49e5d2382acbaef9ceb65482978875717813a00e8c.jpg,
2619,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/942b1b24a351aaa943f53ed5c9a79caad5e489af8a1e3ff86e469751633b2697.jpg,
2620,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/9453fc37e0fc6e784ba24660dc2316d8a712eedc0964e1932ef53de74cffa236.jpg,
2621,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/947dbd0d872113ca311dfc7556f50095fb103af12030ecfe7d99ab894217027b.jpg,
2622,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/948f9c0fdb46c1f6b988fc25fc096437b2c9760048478c225ec67c42b91014a2.jpg,
2623,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/94a0dec79b3dd5cb5956134a1a0423505813c5b4c2d2c7e0ed5cf80507eb4650.jpg,
2624,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/94a43226c62c3bd1870ad8ff12f13cd2e9d61864d77256b107fba19cefd8a53d.jpg,
2625,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/950847959f3f6d1bde4ccf9f12f5615352df2d1a434320387b29e9fb5599bc23.jpg,
2626,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/9512e79a602c1797f42be7509e438c6f3056d689d5c6ad554f43b9e6111a9372.jpg,
2627,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/95179c18f55890ed786220e6a417bc54d70e84d078ca568e56db66c7dc72540b.jpg,
2628,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/9534bf28247de514cbc6ab51f4aeb55495e23de0af66ad4736707f30fd5fe6f4.jpg,
2629,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/955cac69667cb8478f0bbd1d4ddc5a200e460ac87c0737fbdba62524ac2215b8.jpg,
2630,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/95725c890109913ab6fe631ff2ccf0a1c4f16897fc200b17b874699de0b7c9cb.jpg,
2631,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/95b46811d8efd5d86b6763481cdd6742591d22e2e09ce23288e3966860ed34e7.jpg,
2632,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/95cfedc8c492232582fdb8b3201f00922f469f698cb19af1410fb1d7670f4aee.jpg,
2633,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/95d7017ec71398778714fc010f7f133e030a0fb14e4426e992d9eee4eed3bf97.jpg,
2634,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/961aa88783d822ddf7f33536a4a041c444e02c7094d527851a4d5369b9d7ca58.jpg,
2635,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/962b24f44374d139f25d855ddd0cd1db77fb50bbad02c68aebba924ede55ed05.jpg,
2636,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/96429a83cfec7e122e6b3d410b595f74ae117cb66f7d7930ca38dcfe8d7a6c52.jpg,
2637,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/96542e08da0d6c9a327764e58611b12e391cbdac5702eb98f8d3fee17e1d3378.jpg,
2638,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/966c1c338fb984e7fe423c4687174508b1b048af752675ad0bbd56cd4f8ab70d.jpg,
2639,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/968675583bedc6e0f9b579ef59e4791dd68ee1b1abcd36cf1e1b26b08345871f.jpg,
2640,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/969cba7e78e843af6304e2437fa47b667b3e22fa53e3cf750ba4e98a51293e23.jpg,
2641,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/96a03e6d557f8d76389232c8789586a0b221dd6438fbc1705e3578989dae0429.jpg,
2642,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/96d0725e223897f34495f30ea54b4bd9ef8a0bf5308b626028063c1f41555c8a.jpg,
2643,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/96d7df67517cdff865d829ddc0d013ebe69a828038bdff29cebadeff83e8d04e.jpg,
2644,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/96e7bc6401d57e175468c0709b1d0d0785cdd7f513b84d96b20f60fcb05fa138.jpg,
2645,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/970e3318aad9783ccff83b45f775c0ed2f6707a7c8aa969a8a5fd2947369e4a7.jpg,
2646,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/971d4e2f502ba7ee80fd19e088fb5fc79e0a10d20cbe305bea50a981f815a7f5.jpg,
2647,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/9734a399367421194f81deccf714e961fe57bb79ab7e47f553ef66c68cc655f6.jpg,
2648,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/9777f6b1ed0a3f528fd110ca454d77c3233f66999a6cd6b979b51d669cf4d3ee.jpg,
2649,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/979ccf061bdfadaa03f0fad3216a60595d78ee325d0083a0a455bafb84d3236e.jpg,
2650,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/97ab85b207b29f39a34935108b10b2ae9c9c51e5e3feaf899444980bac3bf254.jpg,
2651,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/97ad188e03a5e1fb488694cc3543ebdf6dd53f1a2affe6f3b1845f1b54ee6840.jpg,
2652,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/97d77247f89e9cbeeff18427619db2916fa7b7e16bb4abc55dce961db6c925b4.jpg,
2653,lynx,/workspace/COMP3608-Project/animal-clef-2025/images/LynxID2025/database/97f024029de815ecc05f3220d84c60476c295847e0c6cb19916e5d37e7502ed7.jpg,
